Category,City,Country,Customer ID,Customer Name,Year,Quarter,Month,Day,Order ID,Payment Mode,Product ID,Product Name,Sum of Profit,Sum of Quantity,Region,Returns,Sum of Row ID+O6G3A1:R6,Sum of Sales,Segment,Year,Quarter,Month,Day,Sum of Ship Days,Ship Mode,State,Sub-Category
Office Supplies,Los Angeles,United States,MH-17290,Marc Harrigan,2020,Qtr 3,September,2,CA-2020-169327,Cards,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",11.206,5,West,1,9847,179.1,Home Office,2020,Qtr 3,September,4,2,Second Class,California,Appliances
Office Supplies,Los Angeles,United States,MH-17290,Marc Harrigan,2020,Qtr 3,September,2,CA-2020-169327,COD,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",46.225,5,West,1,9849,173.92,Home Office,2020,Qtr 3,September,4,2,Second Class,California,Binders
Office Supplies,Los Angeles,United States,MS-17365,Maribeth Schnelling,2019,Qtr 4,November,26,CA-2019-107104,Online,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,19.488,2,West,0,9652,64.96,Consumer,2019,Qtr 4,November,30,4,Standard Class,California,Appliances
Office Supplies,Los Angeles,United States,MS-17365,Maribeth Schnelling,2019,Qtr 4,November,26,CA-2019-107104,Online,OFF-AR-10004269,Newell 31,10.4076,9,West,0,9651,37.17,Consumer,2019,Qtr 4,November,30,4,Standard Class,California,Art
Office Supplies,Los Angeles,United States,MT-18070,Michelle Tran,2020,Qtr 2,June,10,CA-2020-140963,Online,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,14.8,2,West,1,485,111.6,Home Office,2020,Qtr 2,June,13,3,First Class,California,Labels
Office Supplies,Los Angeles,United States,MV-18190,Mike Vittorini,2019,Qtr 2,June,17,CA-2019-123512,COD,OFF-LA-10000081,Avery 496,10.8,6,West,0,6617,22.5,Consumer,2019,Qtr 2,June,19,2,First Class,California,Labels
Office Supplies,Los Angeles,United States,MV-18190,Mike Vittorini,2019,Qtr 2,June,17,CA-2019-123512,Online,OFF-PA-10001497,Xerox 1914,107.7216,4,West,0,6618,219.84,Consumer,2019,Qtr 2,June,19,2,First Class,California,Paper
Office Supplies,Los Angeles,United States,NL-18310,Nancy Lomonaco,2019,Qtr 2,May,30,CA-2019-147473,COD,OFF-PA-10004782,Xerox 228,18.6624,6,West,0,7067,38.88,Home Office,2019,Qtr 2,June,3,4,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,NS-18640,Noel Staavos,2020,Qtr 2,April,15,CA-2020-134635,Cards,OFF-PA-10002254,Xerox 1883,36.4044,3,West,0,5218,100.14,Corporate,2020,Qtr 2,April,17,2,Second Class,California,Paper
Office Supplies,Los Angeles,United States,NZ-18565,Nick Zandusky,2020,Qtr 2,April,30,CA-2020-150609,Online,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,7.553,5,West,1,7183,116.24,Home Office,2020,Qtr 2,May,4,4,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,OT-18730,Olvera Toch,2019,Qtr 2,June,10,CA-2019-113243,COD,OFF-LA-10001297,Avery 473,9.936,2,West,0,557,20.7,Consumer,2019,Qtr 2,June,15,5,Standard Class,California,Labels
Office Supplies,Los Angeles,United States,OT-18730,Olvera Toch,2019,Qtr 2,June,10,CA-2019-113243,COD,OFF-PA-10003441,Xerox 226,15.552,5,West,0,559,32.4,Consumer,2019,Qtr 2,June,15,5,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,PF-19225,Phillip Flathmann,2019,Qtr 4,November,3,CA-2019-114972,Cards,OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,429.5772,4,West,0,2477,1101.48,Consumer,2019,Qtr 4,November,6,3,First Class,California,Appliances
Office Supplies,Los Angeles,United States,PF-19225,Phillip Flathmann,2019,Qtr 4,November,3,CA-2019-114972,Online,OFF-LA-10004545,Avery 50,41.2237,7,West,0,2476,87.71,Consumer,2019,Qtr 4,November,6,3,First Class,California,Labels
Office Supplies,Los Angeles,United States,PF-19225,Phillip Flathmann,2019,Qtr 4,December,29,US-2019-163258,Online,OFF-BI-10000138,Acco Translucent Poly Ring Binders,3.9312,3,West,0,5423,11.232,Consumer,2020,Qtr 1,January,2,4,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,PS-18760,Pamela Stobb,2019,Qtr 3,September,29,US-2019-101497,Online,OFF-PA-10000176,Xerox 1887,9.1056,1,West,0,1683,18.97,Consumer,2019,Qtr 4,October,1,2,Second Class,California,Paper
Office Supplies,Los Angeles,United States,PS-18760,Pamela Stobb,2020,Qtr 2,April,17,CA-2020-128965,Cards,OFF-LA-10003190,Avery 474,11.2896,8,West,1,6862,159.04,Consumer,2020,Qtr 2,April,22,5,Standard Class,California,Labels
Office Supplies,Los Angeles,United States,PS-18760,Pamela Stobb,2020,Qtr 2,April,17,CA-2020-128965,Cards,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",13.5072,3,West,1,6858,130.14,Consumer,2020,Qtr 2,April,22,5,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,PS-18760,Pamela Stobb,2020,Qtr 2,April,17,CA-2020-128965,COD,OFF-LA-10001404,Avery 517,3.4686,2,West,1,6859,114.38,Consumer,2020,Qtr 2,April,22,5,Standard Class,California,Labels
Office Supplies,Los Angeles,United States,PS-18760,Pamela Stobb,2020,Qtr 2,April,17,CA-2020-128965,Online,OFF-FA-10001561,Stockwell Push Pins,3.597,5,West,1,6860,114.9,Consumer,2020,Qtr 2,April,22,5,Standard Class,California,Fasteners
Office Supplies,Los Angeles,United States,PV-18985,Paul Van Hugh,2020,Qtr 4,October,2,CA-2020-105914,COD,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",42.045,5,West,0,4136,145.12,Home Office,2020,Qtr 4,October,8,6,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,PV-18985,Paul Van Hugh,2020,Qtr 4,October,2,CA-2020-105914,Online,OFF-ST-10003716,Tennsco Double-Tier Lockers,204.7682,7,West,0,4137,1613.14,Home Office,2020,Qtr 4,October,8,6,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,PW-19030,Pauline Webber,2019,Qtr 3,August,22,CA-2019-140256,COD,OFF-AR-10002255,Newell 346,1.6704,2,West,0,9617,5.76,Corporate,2019,Qtr 3,August,29,7,Standard Class,California,Art
Office Supplies,Los Angeles,United States,RA-19285,Ralph Arnett,2020,Qtr 3,September,4,CA-2020-141929,Cards,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,152.495,2,West,1,3618,522.984,Consumer,2020,Qtr 3,September,8,4,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,RA-19285,Ralph Arnett,2020,Qtr 3,September,4,CA-2020-141929,COD,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",65.355,5,West,1,3620,235.85,Consumer,2020,Qtr 3,September,8,4,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,RA-19885,Ruben Ausman,2019,Qtr 3,July,17,CA-2019-101343,COD,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",3.894,2,West,0,43,77.88,Corporate,2019,Qtr 3,July,22,5,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,RB-19465,Rick Bensley,2020,Qtr 4,December,16,CA-2020-161578,Online,OFF-PA-10002986,Xerox 1898,6.4128,2,West,0,6552,302.36,Home Office,2020,Qtr 4,December,21,5,Second Class,California,Paper
Office Supplies,Los Angeles,United States,RB-19465,Rick Bensley,2020,Qtr 4,December,16,CA-2020-161578,Online,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",7.945,5,West,0,6553,485.9,Home Office,2020,Qtr 4,December,21,5,Second Class,California,Storage
Office Supplies,Los Angeles,United States,RB-19795,Ross Baird,2019,Qtr 2,June,6,US-2019-155971,COD,OFF-LA-10000452,Avery 488,10.584,7,West,0,9120,22.05,Home Office,2019,Qtr 2,June,12,6,Standard Class,California,Labels
Office Supplies,Los Angeles,United States,RB-19795,Ross Baird,2019,Qtr 2,June,6,US-2019-155971,COD,OFF-PA-10000210,Xerox Blank Computer Paper,46.953,5,West,0,9121,99.9,Home Office,2019,Qtr 2,June,12,6,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,RD-19585,Rob Dowd,2020,Qtr 3,July,3,CA-2020-139437,Online,OFF-ST-10002485,Rogers Deluxe File Chest,0.8792,4,West,0,6153,100.92,Consumer,2020,Qtr 3,July,8,5,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,RD-19810,Ross DeVincentis,2019,Qtr 1,February,13,CA-2019-112942,Online,OFF-PA-10004092,Tops Green Bar Computer Printout Paper,73.41,3,West,0,721,146.82,Home Office,2019,Qtr 1,February,18,5,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,RL-19615,Rob Lucas,2020,Qtr 2,May,22,US-2020-151127,Online,OFF-AR-10002445,SANFORD Major Accent Highlighters,18.8328,7,West,1,7245,155.56,Consumer,2020,Qtr 2,May,25,3,First Class,California,Art
Office Supplies,Los Angeles,United States,RM-19675,Robert Marley,2020,Qtr 4,December,24,CA-2020-145219,Online,OFF-BI-10001670,Vinyl Sectional Post Binders,33.93,3,West,0,4621,471.48,Home Office,2020,Qtr 4,December,25,1,First Class,California,Binders
Office Supplies,Los Angeles,United States,RS-19420,Ricardo Sperren,2019,Qtr 2,May,9,US-2019-159093,Online,OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",14.418,4,West,0,6847,32.04,Corporate,2019,Qtr 2,May,14,5,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,RS-19765,Roland Schwarz,2020,Qtr 4,October,15,CA-2020-113670,COD,OFF-PA-10000675,Xerox 1919,100.4255,5,West,1,3712,238.95,Corporate,2020,Qtr 4,October,17,2,First Class,California,Paper
Office Supplies,Los Angeles,United States,RW-19690,Robert Waldorf,2020,Qtr 4,October,12,CA-2020-112431,Online,OFF-AR-10000940,Newell 343,1.5876,2,West,0,5942,118.88,Consumer,2020,Qtr 4,October,14,2,Second Class,California,Art
Office Supplies,Los Angeles,United States,SB-20190,Sarah Bern,2020,Qtr 1,February,9,CA-2020-145807,Cards,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,17.745,5,West,0,7246,403.9,Consumer,2020,Qtr 1,February,13,4,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,SC-20050,Sample Company A,2019,Qtr 1,January,31,CA-2019-129238,COD,OFF-PA-10002764,Easy-staple paper,27.783,5,West,0,5000,56.7,Home Office,2019,Qtr 1,February,4,4,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,SC-20095,Sanjit Chand,2019,Qtr 2,May,16,CA-2019-130638,Online,OFF-LA-10002195,Avery 481,13.3056,9,West,0,9611,27.72,Consumer,2019,Qtr 2,May,19,3,Second Class,California,Labels
Office Supplies,Los Angeles,United States,SC-20230,Scot Coram,2019,Qtr 3,August,21,US-2019-126452,Cards,OFF-BI-10004465,Avery Durable Slant Ring Binders,4.752,2,West,0,6865,12.672,Corporate,2019,Qtr 3,August,28,7,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,SC-20230,Scot Coram,2019,Qtr 3,August,21,US-2019-126452,Cards,OFF-PA-10003848,Xerox 1997,6.2208,2,West,0,6870,12.96,Corporate,2019,Qtr 3,August,28,7,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,SC-20230,Scot Coram,2019,Qtr 3,August,21,US-2019-126452,COD,OFF-PA-10002606,Xerox 1928,21.384,9,West,0,6871,47.52,Corporate,2019,Qtr 3,August,28,7,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,SC-20575,Sonia Cooley,2020,Qtr 3,September,29,US-2020-141509,Cards,OFF-AR-10002067,Newell 334,25.792,5,West,0,7663,149.2,Consumer,2020,Qtr 4,October,1,2,First Class,California,Art
Office Supplies,Los Angeles,United States,SC-20725,Steven Cartwright,2020,Qtr 1,March,21,CA-2020-108539,COD,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,2.8836,2,West,0,5348,116.544,Consumer,2020,Qtr 1,March,23,2,Second Class,California,Binders
Office Supplies,Los Angeles,United States,SC-20725,Steven Cartwright,2020,Qtr 1,March,21,CA-2020-108539,COD,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",3.9498,3,West,0,5347,129.896,Consumer,2020,Qtr 1,March,23,2,Second Class,California,Binders
Office Supplies,Los Angeles,United States,SC-20725,Steven Cartwright,2020,Qtr 1,March,21,CA-2020-108539,COD,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,210.4936,4,West,0,5346,770.84,Consumer,2020,Qtr 1,March,23,2,Second Class,California,Storage
Office Supplies,Los Angeles,United States,SC-20800,Stuart Calhoun,2020,Qtr 2,June,15,CA-2020-135167,Online,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",1.7466,1,West,0,2873,97.26,Consumer,2020,Qtr 2,June,20,5,Standard Class,California,Art
Office Supplies,Los Angeles,United States,SM-20950,Suzanne McNair,2019,Qtr 1,February,1,CA-2019-154067,Online,OFF-PA-10002254,Xerox 1883,48.5392,4,West,0,8404,1105.52,Corporate,2019,Qtr 1,February,7,6,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,SM-20950,Suzanne McNair,2020,Qtr 2,May,30,CA-2020-120614,COD,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",18.0096,4,West,0,8811,106.52,Corporate,2020,Qtr 2,June,4,5,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,SO-20335,Sean O'Donnell,2020,Qtr 1,January,14,CA-2020-149076,COD,OFF-PA-10000483,Xerox 19,69.705,5,West,0,6980,183.9,Consumer,2020,Qtr 1,January,19,5,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,SP-20860,Sung Pak,2020,Qtr 1,March,4,CA-2020-110478,Online,OFF-AR-10001573,American Pencil,2.7028,4,West,0,420,122.32,Corporate,2020,Qtr 1,March,9,5,Standard Class,California,Art
Office Supplies,Los Angeles,United States,SP-20860,Sung Pak,2020,Qtr 1,March,4,CA-2020-110478,Online,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",7.015,1,West,0,421,93.25,Corporate,2020,Qtr 1,March,9,5,Standard Class,California,Envelopes
Office Supplies,Los Angeles,United States,SS-20140,Saphhira Shifley,2020,Qtr 2,June,3,CA-2020-145772,Online,OFF-BI-10002049,UniKeep View Case Binders,1.2714,1,West,1,6127,94.912,Corporate,2020,Qtr 2,June,7,4,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,SS-20140,Saphhira Shifley,2020,Qtr 2,June,3,CA-2020-145772,Online,OFF-PA-10001593,Xerox 1947,5.382,2,West,1,6126,100.96,Corporate,2020,Qtr 2,June,7,4,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,SW-20245,Scot Wooten,2019,Qtr 1,March,12,US-2019-119270,Online,OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),8.991,2,West,0,8480,19.98,Consumer,2019,Qtr 1,March,16,4,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,TB-21250,Tim Brockman,2019,Qtr 4,October,7,CA-2019-162614,Online,OFF-BI-10004001,GBC Recycled VeloBinder Covers,8.8608,2,West,0,3449,27.264,Consumer,2019,Qtr 4,October,13,6,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,TB-21250,Tim Brockman,2019,Qtr 4,November,14,US-2019-112970,Online,OFF-AR-10003829,Newell 35,2.8536,3,West,0,6030,9.84,Consumer,2019,Qtr 4,November,15,1,First Class,California,Art
Office Supplies,Los Angeles,United States,TB-21400,Tom Boeckenhauer,2020,Qtr 1,March,30,US-2020-120147,Cards,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,2.0672,2,West,0,7503,70.08,Consumer,2020,Qtr 1,March,30,0,Same Day,California,Art
Office Supplies,Los Angeles,United States,TB-21520,Tracy Blumstein,2020,Qtr 3,July,23,CA-2020-133718,Cards,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",5.5071,3,West,0,9230,99.192,Consumer,2020,Qtr 3,July,26,3,First Class,California,Binders
Office Supplies,Los Angeles,United States,TB-21520,Tracy Blumstein,2020,Qtr 3,July,23,CA-2020-133718,Online,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),27.9936,9,West,0,9231,165.32,Consumer,2020,Qtr 3,July,26,3,First Class,California,Paper
Office Supplies,Los Angeles,United States,TB-21625,Trudy Brown,2019,Qtr 2,May,8,CA-2019-111696,COD,OFF-PA-10002751,Xerox 1920,8.073,3,West,0,4815,17.94,Consumer,2019,Qtr 2,May,10,2,First Class,California,Paper
Office Supplies,Los Angeles,United States,TC-21535,Tracy Collins,2019,Qtr 4,November,18,CA-2019-166226,COD,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,18.3168,1,West,0,4961,67.84,Home Office,2019,Qtr 4,November,22,4,Standard Class,California,Appliances
Office Supplies,Los Angeles,United States,TG-21310,Toby Gnade,2019,Qtr 4,November,15,CA-2019-146633,COD,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,13.3476,7,West,0,2241,38.136,Consumer,2019,Qtr 4,November,17,2,Second Class,California,Binders
Office Supplies,Los Angeles,United States,TG-21310,Toby Gnade,2019,Qtr 4,November,15,CA-2019-146633,COD,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,381.297,1,West,0,2240,1016.792,Consumer,2019,Qtr 4,November,17,2,Second Class,California,Binders
Office Supplies,Los Angeles,United States,TH-21235,Tiffany House,2019,Qtr 4,November,21,CA-2019-152646,Cards,OFF-PA-10004451,Xerox 222,15.552,5,West,0,9216,32.4,Corporate,2019,Qtr 4,November,26,5,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,TH-21235,Tiffany House,2020,Qtr 3,September,4,CA-2020-117261,COD,OFF-ST-10000419,"Rogers Jumbo File, Granite",0.5432,4,West,0,4297,151.32,Corporate,2020,Qtr 3,September,10,6,Standard Class,California,Storage
Office Supplies,Los Angeles,United States,TS-21430,Tom Stivers,2019,Qtr 3,August,26,US-2019-100405,Online,OFF-AR-10000390,Newell Chalk Holder,3.7996,2,West,0,4584,8.26,Corporate,2019,Qtr 3,August,28,2,Second Class,California,Art
Office Supplies,Los Angeles,United States,TT-21070,Ted Trevino,2019,Qtr 2,May,11,CA-2019-162733,Online,OFF-PA-10002751,Xerox 1920,2.691,1,West,0,161,5.98,Consumer,2019,Qtr 2,May,12,1,First Class,California,Paper
Office Supplies,Los Angeles,United States,TT-21220,Thomas Thornton,2020,Qtr 2,June,30,US-2020-113201,Online,OFF-PA-10000675,Xerox 1919,100.4255,5,West,0,8118,216.95,Consumer,2020,Qtr 3,July,5,5,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,TT-21460,Tonja Turnell,2020,Qtr 1,January,15,CA-2020-160934,Online,OFF-AR-10003504,Newell 347,6.206,5,West,0,5068,108.4,Home Office,2020,Qtr 1,January,19,4,Standard Class,California,Art
Office Supplies,Los Angeles,United States,TZ-21580,Tracy Zic,2019,Qtr 1,February,22,US-2019-143280,COD,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",5.0055,3,West,0,5407,10.65,Consumer,2019,Qtr 1,February,26,4,Standard Class,California,Fasteners
Office Supplies,Los Angeles,United States,WB-21850,William Brown,2020,Qtr 2,June,29,CA-2020-138149,COD,OFF-AR-10000255,Newell 328,3.0368,2,West,0,4710,88.68,Consumer,2020,Qtr 2,June,30,1,First Class,California,Art
Office Supplies,Los Angeles,United States,WB-21850,William Brown,2020,Qtr 2,June,29,CA-2020-138149,COD,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,302.373,5,West,0,4708,943.92,Consumer,2020,Qtr 2,June,30,1,First Class,California,Binders
Office Supplies,Los Angeles,United States,WB-21850,William Brown,2020,Qtr 2,June,29,CA-2020-138149,COD,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",39.213,3,West,0,4709,172.71,Consumer,2020,Qtr 2,June,30,1,First Class,California,Storage
Office Supplies,Los Angeles,United States,XP-21865,Xylona Preis,2019,Qtr 4,November,3,CA-2019-109365,Cards,OFF-PA-10000477,Xerox 22,9.3312,3,West,0,4486,19.44,Consumer,2019,Qtr 4,November,8,5,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,XP-21865,Xylona Preis,2019,Qtr 4,November,3,CA-2019-109365,Cards,OFF-PA-10004359,Multicolor Computer Printout Paper,150.984,3,West,0,4487,314.55,Consumer,2019,Qtr 4,November,8,5,Standard Class,California,Paper
Office Supplies,Los Angeles,United States,XP-21865,Xylona Preis,2019,Qtr 4,November,3,CA-2019-109365,Online,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,14.2956,2,West,0,4482,43.32,Consumer,2019,Qtr 4,November,8,5,Standard Class,California,Appliances
Office Supplies,Los Angeles,United States,XP-21865,Xylona Preis,2019,Qtr 4,November,3,CA-2019-109365,Online,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,3.0212,2,West,0,4485,9.296,Consumer,2019,Qtr 4,November,8,5,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,XP-21865,Xylona Preis,2019,Qtr 4,November,3,CA-2019-109365,Online,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",15.7992,12,West,0,4483,43.584,Consumer,2019,Qtr 4,November,8,5,Standard Class,California,Binders
Office Supplies,Los Angeles,United States,XP-21865,Xylona Preis,2019,Qtr 4,November,3,CA-2019-109365,Online,OFF-FA-10001561,Stockwell Push Pins,5.0358,7,West,0,4481,15.26,Consumer,2019,Qtr 4,November,8,5,Standard Class,California,Fasteners
